    id     |                                           name                                            |       avg_amount       
 C00526673 | WATERFRONT STRATEGIES                                                                     |    299823.000000000000
 C00526673 | WINNING CONNECTIONS                                                                       |     23938.500000000000
 C00526673 | WORK FOR PROGRESS                                                                         |    129575.500000000000
 C00527226 | BLUEPRINT INTERACTIVE                                                                     | 10000.0000000000000000
 C00528901 | 406 ENTERPRISES LLC                                                                       |    149909.000000000000
 C00528901 | MAJORITY STRATEGIES                                                                       |     85000.000000000000
 C00528901 | MH MEDIA, LLC                                                                             |     42500.000000000000
 C00528901 | WILSON GRAND COMMUNICATIONS, INC.                                                         | 15000.0000000000000000
 C00530766 | CHAIN BRIDGE BANK                                                                         |  6070.0000000000000000
 C00530766 | COMFORT INN & SUITES                                                                      | 10290.0000000000000000
 C00530766 | FP 1                                                                                      |     35000.000000000000
 C00530766 | FP1 STRATEGIES, LLC                                                                       |     45953.333333333333
 C00530766 | HOLIDAY INN PRESIDENTAL                                                                   | 18565.0000000000000000
 C00530766 | LITTLE ROCK TOURS                                                                         |  7200.0000000000000000
 C00530766 | MAURICE BRANSFIELD                                                                        |  6038.0000000000000000
 C00530766 | ORBITZ                                                                                    | 12145.0000000000000000
 C00530766 | POUND FEINSTEIN AND ASSOCIATES                                                            |  9746.6666666666666667
 C00530766 | POUND FEINSTEIN & ASSOCIATES                                                              |     16188.000000000000
 C00530766 | POUND, FEINSTEIN & ASSOCIATES                                                             |     11983.142857142857
 C00530766 | RESIDENCE INN                                                                             | 13133.0000000000000000
 C00530766 | STRATEGIC MEDIA SERVICES                                                                  |    379839.000000000000
 C00530766 | THE LUKENS COMPANY                                                                        |     26264.714285714286
 C00530766 | VICTORY PHONES                                                                            |  6410.0000000000000000
 C00531285 | BRADY FOR CONGRESS                                                                        |    158508.000000000000
 C00532572 | SPECTRUM MARKETING COMPANIES                                                              |     32090.000000000000
 C00532630 | TRAFALGAR GROUP                                                                           |     55000.000000000000
 C00532705 | REVOLUTION MEDIA GROUP LLC                                                                |   1049460.000000000000
 C00532705 | SKDKNICKERBOCKER                                                                          |    415128.000000000000
 C00532705 | SKDKNICKERBOCKER,                                                                         |    141280.125000000000
 C00532812 | GRASSROOTS VOTER OUTREACH,                                                                | 13969.0000000000000000
 C00532812 | WORK FOR PROGRESS,                                                                        |  6276.0000000000000000
 C00533992 | AINSLEY SHEA                                                                              |     17000.000000000000
 C00533992 | CAMPAIGN GRID                                                                             |     13218.400000000000
 C00533992 | CAMPAIGN MARKETING STRATEGIES                                                             |  6135.0000000000000000
 C00533992 | NCC MEDIA                                                                                 |     29491.666666666667
 C00536540 | CAMBRIDGE ANALYTICA LLC                                                                   |    133333.000000000000
 C00536540 | JAMESTOWN ASSOCIATES                                                                      |  5333.0000000000000000
 C00540203 | HONOLD COMMUNICATIONS                                                                     |     36925.705882352941
 C00540203 | JAMES S. NATHANSON & ASSOCIATES                                                           |     57250.000000000000
 C00540203 | MENTZER MEDIA SERVICES, INC.                                                              |     62522.666666666667
 C00540203 | SHERPA PUBLIC AFFAIRS, LLC                                                                | 14000.0000000000000000
 C00540211 | UDALL FOR US ALL                                                                          | 11250.0000000000000000
 C00540443 | AMBROSINO MUIR HANSEN CROUNSE                                                             |    217981.000000000000
 C00540443 | BULLY PULPIT INTERACTIVE LLC                                                              |    100701.000000000000
 C00540443 | CHRIS MOTTOLA CONSULTING, INC.                                                            |    115517.000000000000
 C00540443 | MISSION CONTROL, INC.                                                                     |     97500.000000000000
 C00540443 | MOXIE MEDIA, INC.                                                                         |     68548.000000000000
 C00540443 | REVOLUTION MESSAGING, LLC                                                                 |     58356.733333333333
 C00540443 | THE CAMPAIGN GROUP INC.                                                                   |    128768.666666666667
 C00540443 | THE LUKENS COMPANY                                                                        |     35907.333333333333
 C00540443 | WATERFRONT STRATEGIES                                                                     |     72146.750000000000
 C00540591 | INDIGO STRATEGIES LLC                                                                     |  8255.0000000000000000
 C00540591 | RAYCOM MEDIA,                                                                             | 10450.0000000000000000
 C00540617 | DAVID SCHWEIKERT FOR CONGRESS                                                             |     30000.000000000000
 C00540880 | MCCONNELL SENATE COMMITTEE '14                                                            |     20403.000000000000
 C00540880 | TEXANS FOR SENATOR JOHN CORNYN INC                                                        |     25023.000000000000
 C00540898 | ACTIVE ENGAGEMENT LLC                                                                     |  7946.7272727272727273
 C00540898 | ANTIETAM COMMUNICATIONS                                                                   | 14500.0000000000000000
 C00540898 | CREATIVE RESPONSE CONCEPTS                                                                |     22500.000000000000
 C00540898 | GROUND FLOOR, LLC                                                                         |  7450.0000000000000000
 C00540898 | INTEGRAM                                                                                  |  9145.3333333333333333
 C00540898 | JAMESTOWN ASSOCIATES                                                                      |    376183.000000000000
 C00540898 | KIRBY, KASEY                                                                              |  5030.0000000000000000
 C00540898 | MOONEYHAN, KEVIN L.                                                                       | 15800.0000000000000000
 C00540898 | SOUTHWEST PUBLISHING & MAILING                                                            |     11300.777777777778
 C00540898 | SPECTRA MARKETING & DESIGN INC.                                                           |  5944.0000000000000000
 C00540898 | TELEPHONE TOWN HALL MEETING INC.                                                          | 12458.0000000000000000
 C00540898 | TPPCF STAFF                                                                               |  6187.0000000000000000
 C00540898 | VICTORY MEDIA GROUP                                                                       |     21459.760000000000
 C00540997 | FRIENDS OF NINA TURNER                                                                    | 12155.0000000000000000
 C00541003 | KERRY BENTIVOLIO FOR US CONGRESS                                                          |  6500.0000000000000000
 C00541011 | KEVIN MCCARTHY FOR CONGRESS                                                               |     39109.400000000000
 C00541185 | STEPHEN F. LYNCH FOR CONGRESS                                                             |    115000.000000000000
 C00541433 | ENGAGE                                                                                    |     74999.500000000000
 C00541524 | SRH MEDIA, INC.,                                                                          | 11925.0000000000000000
 C00542068 | STAPLETON, COREY                                                                          |  7957.5000000000000000
 C00542217 | MAJORITY STRATEGIES                                                                       |     74235.000000000000
 C00542217 | TARGET ENTERPRISES                                                                        |    161560.666666666667
 C00542415 | HARRIS MEDIA LLC                                                                          |     37000.000000000000
 C00542456 | EXPERT TELE-SERVICES INC                                                                  |     23000.000000000000
 C00542456 | STRATEGIC CAMPAIGN GROUP INC                                                              |  8133.0000000000000000
 C00542464 | CD, INC.                                                                                  |    176918.437500000000
 C00542464 | HARBINGER, LLC                                                                            |  7790.9000000000000000
 C00542464 | POOLHOUSE DIGITAL AGENCY, LLC                                                             |  7032.2727272727272727
 C00542589 | CAMPAIGNGRID                                                                              | 10000.0000000000000000
 C00542779 | ADAMS , THOMAS                                                                            |  7500.0000000000000000
 C00542779 | AMERICAN VALUES NETWORK                                                                   |     17000.000000000000
 C00542779 | BARNES MOSHER WHITEHURST LAUTER & PARTNERS, INC.                                          |  6250.0000000000000000
 C00542779 | CAMPAIGN INDUSTRIES, LLC                                                                  |     47933.500000000000
 C00542779 | HSC, INC.                                                                                 | 11501.0000000000000000
 C00542779 | MARK FABIANI, LLC                                                                         |     12500.000000000000
 C00542779 | MARKHAM GROUP, LLC                                                                        |     34050.000000000000
 C00542779 | PORTAL A LIMITED                                                                          |     27666.666666666667
 C00542779 | PRINTING UNLIMITED                                                                        |  5907.0000000000000000
 C00542779 | SADLER STRATEGIC MEDIA, INC.                                                              |     42831.111111111111
 C00542779 | SOCIAL STREAM CONSULTING, INC.                                                            |     20500.000000000000
 C00542779 | SOCIAL STREAM MEDIA                                                                       |     22750.000000000000
 C00542779 | TIGERCOMM                                                                                 |  8219.6363636363636364
 C00542779 | WINNING CONNECTIONS, INC.                                                                 |     55000.000000000000
 C00542803 | BOSTON PRODUCTIONS, INC.                                                                  |  5800.0000000000000000
 C00542803 | MULTIMEDIA, INC.                                                                          |     19666.666666666667
 C00542803 | MULTI MEDIA SERVICES, INC.                                                                | 10000.0000000000000000
 C00543140 | BOSTON GLOBE                                                                              |     22724.000000000000
 C00543140 | CAMBRIDGE OFFSET PRINTING                                                                 |     20315.000000000000
 C00543140 | CATALIST, LLC                                                                             | 11080.0000000000000000
 C00543140 | CHISM STRATEGIES, LLC                                                                     |     22248.000000000000
 C00543140 | FINGERHUT GRANADOS OPINION RESEARCH                                                       | 10000.0000000000000000
 C00543140 | LEON HENRY INCORPORATED                                                                   |     26862.000000000000
 C00543140 | PATRIOT SIGNAGE                                                                           |  6611.0000000000000000
 C00543157 | STARBOARD COMMUNICATIONS                                                                  |     51289.800000000000
 C00543157 | STRATEGIC MEDIA PLACEMENT LLC                                                             |    130000.000000000000
 C00543157 | STRATEGY GROUP FOR MEDIA                                                                  |  7500.0000000000000000
 C00543157 | THIRD WAVE COMMUNICATIONS                                                                 |  8300.0000000000000000
 C00543256 | DMM MEDIA                                                                                 |     17835.800000000000
 C00543256 | MAIN STREET MEDIA GROUP                                                                   |    361973.882352941176
 C00543256 | RICHARD SALES MEDIA LLC                                                                   |  9000.0000000000000000
 C00543256 | TARGETED VICTORY                                                                          |     22333.333333333333
 C00543256 | UPGRADE FILMS                                                                             |     14513.000000000000
 C00544064 | ALASKANS FOR BEGICH 2014                                                                  | 15100.0000000000000000
 C00544346 | AMBROSINO MUIR HANSEN CROUNSE                                                             |     37082.857142857143
 C00544346 | REVOLUTION MESSAGING, LLC                                                                 |     33980.222222222222
 C00544346 | WATERFRONT STRATEGIES                                                                     |    139309.074626865672
 C00544387 | GALLOWAY PICTURES, LLC                                                                    | 15000.0000000000000000
 C00544387 | LSC MARKETING                                                                             |     37762.500000000000
 C00544387 | THE WICKERS GROUP                                                                         |     76194.444444444444
 C00544403 | KIRK FOR SENATE                                                                           |    101484.000000000000
 C00544544 | IMGE LLC                                                                                  |     50000.000000000000
 C00544544 | NEW REPUBLICAN, LLC                                                                       |     96963.750000000000
 C00544544 | PUBLIC OPINION STRATEGIES, LLC                                                            | 16000.0000000000000000
 C00544833 | BOBBY FOR MICHIGAN                                                                        |  6300.0000000000000000
 C00544916 | AUSTIN SCOTT FOR CONGRESS INC                                                             |  5085.0000000000000000
 C00544916 | HUDSON FOR CONGRESS                                                                       |  5711.0000000000000000
 C00545111 | GEORGIA REPUBLICAN PARTY                                                                  |  5220.0000000000000000
 C00545152 | MAIN STREET MEDIA GROUP                                                                   |    216561.000000000000
 C00545152 | WILSON GRAND COMMUNICATION                                                                |  6525.0000000000000000
 C00545590 | INTREPID MEDIA, INC.                                                                      |     18190.000000000000
 C00545590 | MEDIA GROUP OF AMERICA, LLC                                                               |     25277.777777777778
 C00545590 | SMART MEDIA GROUP, LLC                                                                    |    252756.500000000000
 C00545905 | PALLONE FOR CONGRESS                                                                      |    625000.000000000000
 C00545939 | RUSH HOLT FOR CONGRESS                                                                    |     18629.000000000000
 C00546267 | JORGENSEN, KIRK                                                                           | 10000.0000000000000000
 C00546382 | DUFFY FOR CONGRESS                                                                        |     37597.000000000000
 C00546911 | BLOCK BY BLOCK                                                                            |     70000.000000000000
 C00546911 | MACK-SUMNER COMMUNICATIONS, LLC                                                           |  7058.2500000000000000
 C00546911 | SWITCHBOARD                                                                               |     25000.000000000000
 C00547117 | BRAVE NEW TELEVISION                                                                      |  7550.0000000000000000
 C00547117 | LAGNIAPPE COMMUNICATIONS GROUP, LLC                                                       |     48896.571428571429
 C00547265 | ANGLER, LLC                                                                               |  9600.0000000000000000
 C00547265 | MENTZER MEDIA SERVICES, INC.                                                              |    130000.000000000000
 C00547349 | AIRSIGN INC.                                                                              |  6600.0000000000000000
 C00547349 | BRASS TACTICS                                                                             |    138902.333333333333
 C00547349 | BRUSHFIRE STRATEGIES LLC                                                                  |     17214.333333333333
 C00547349 | BULLY PULPIT INTERACTIVE LLC                                                              |    218502.947368421053
 C00547349 | BUZZARDS BAY STRATEGIES, LLC                                                              |    270628.333333333333
 C00547349 | BYNUM THOMPSON RYER                                                                       |     77578.222222222222
 C00547349 | C&D PRINTING, INC.                                                                        |  6656.0000000000000000
 C00547349 | CHAMBER LOPEZ STRATEGIES                                                                  |    112813.000000000000
 C00547349 | CLEAR CHANNEL OUTDOOR                                                                     |     31950.000000000000
 C00547349 | CUSTOMIZED NEWSPAPER ADVERTISING                                                          |    144521.000000000000
 C00547349 | DES MOINES REGISTER                                                                       |     20190.000000000000
 C00547349 | FIELD WORKS                                                                               |     65554.000000000000
 C00547349 | GREENLIGHT MEDIA STRATEGIES                                                               |     79856.687500000000
 C00547349 | GRSC CONSULTING, LLC                                                                      |    101433.333333333333
 C00547349 | LAMAR OUTDOOR ADVERTISING                                                                 |     24877.500000000000
 C00547349 | MARKHAM GROUP, LLC                                                                        |     25620.833333333333
 C00547349 | NEW PARTNERS TELESERVICES                                                                 |     27170.500000000000
 C00547349 | SHANDOBIL, RANDY                                                                          |  9551.0000000000000000
 C00547349 | SOLIDARITY STRATEGIES                                                                     |     82669.500000000000
 C00547349 | STRATEGY GROUP, INC.                                                                      |  8765.5000000000000000
 C00547349 | SWITCHBOARD COMMUNICATIONS LLC                                                            |  7257.0000000000000000
 C00547349 | TERRA STRATEGIES LLC                                                                      |    176202.250000000000
 C00547349 | THE DENVER POST                                                                           |     29220.000000000000
 C00547349 | THE PIVOT GROUP, INC.                                                                     |     60102.307692307692
 C00547349 | WATERFRONT STRATEGIES, INC.                                                               |    302028.444444444444
 C00547349 | WILDFIRE CONTACT LLC                                                                      |     61547.428571428571
 C00547422 | CANAL PARTNERS MEDIA                                                                      |     98500.000000000000
 C00547422 | MOORE CAMPAIGNS LLC                                                                       |     60166.500000000000
 C00547430 | FRIENDS OF SUSAN BROOKS                                                                   | 10100.0000000000000000
 C00547497 | TARGET ENTERPRISES LLC                                                                    |    598633.333333333333
 C00547497 | WARFIELD AND ASSOCIATES                                                                   | 10000.0000000000000000
 C00547836 | BENISHEK FOR CONGRESS, INC.                                                               |     22658.000000000000
 C00547836 | GARY MILLER FOR CONGRESS                                                                  |     22744.000000000000
 C00547836 | IOWANS FOR LATHAM                                                                         | 17643.0000000000000000
 C00548420 | BEASLEY BROADCASTING                                                                      |     15375.000000000000
 C00548420 | CBS RADIO CHARLOTTE                                                                       |     36000.000000000000
 C00548420 | CLEAR CHANNEL COMMUNICATIONS                                                              |    110400.000000000000
 C00548420 | CUMULUS BROADCASTING                                                                      |     24220.000000000000
 C00548420 | CUMULUS MEDIA                                                                             |     45440.000000000000
 C00548420 | CURTIS MEDIA GROUP                                                                        | 10000.0000000000000000
 C00548420 | ENTERCOM COMMUNICATIONS                                                                   |     24199.500000000000
 C00548420 | FURNISH, BRAD                                                                             |  7650.0000000000000000
 C00548420 | JD JOHANNES PRODUCTION                                                                    |  7650.0000000000000000
 C00548420 | RADIO ONE RALEIGH                                                                         |     40000.000000000000
 C00548545 | LN CONSULTING LLC                                                                         |     16192.000000000000
 C00548545 | STRATEGIC MEDIA PLACEMENT INC.                                                            |    200000.000000000000
 C00548586 | CORY BOOKER FOR SENATE                                                                    |     83396.000000000000
 C00548867 | HARRIS MEDIA LLC                                                                          |     83000.000000000000
 C00548867 | RED PRINT STRATEGY                                                                        |     12125.000000000000
 C00548867 | STRATEGIC MEDIA PLACEMENT INC.                                                            |     65125.000000000000
 C00548867 | THE STRATEGY GROUP COMPANY                                                                |  6502.0000000000000000
 C00548875 | PETERS FOR MICHIGAN                                                                       | 10900.0000000000000000
 C00549139 | STERLING CORPORATION                                                                      |     25156.333333333333
 C00549279 | KMBZ RADIO                                                                                |  5355.0000000000000000
 C00549386 | AMM POLITICAL                                                                             | 10354.0000000000000000
 C00549386 | BERGMANN ZWERDLING DIRECT, INC.                                                           | 12368.2500000000000000
 C00549469 | REED, KENNETH RAY                                                                         |  5400.0000000000000000
 C00550277 | ORRASGS                                                                                   |  8700.0000000000000000
 C00550566 | WINNING MARK LLC                                                                          |  6118.0000000000000000
 C00551333 | SHAHEEN FOR SENATE                                                                        |     20000.000000000000
 C00551648 | BOB GOODLATTE FOR CONGRESS COMMITTEE                                                      |     19621.000000000000
 C00551739 | WITT, JAMES LEE                                                                           |     21700.000000000000
 C00552414 | HACKNEY & HACKNEY                                                                         |     52815.529411764706
 C00552422 | AXIOM STRATEGIES, LLC                                                                     |     22107.000000000000
 C00552422 | JAMESTOWN ASSOCIATES                                                                      |     24591.032258064516
 C00552422 | MORADO & ASSOCIATES, LLC                                                                  |  9920.0000000000000000
 C00552422 | SOUTHERN CAMPAIGN RESOURCES                                                               |     25133.333333333333
 C00552869 | MCNALLY TEMPLE & ASSOCIATES, INC.                                                         |     19334.625000000000
 C00553040 | FOUST, JOHN W.                                                                            |  6543.0000000000000000
 C00553560 | THE STRATEGY GROUP COMPANY                                                                |  8000.0000000000000000
 C00554394 | CONQUEST COMMUNICATIONS GROUP                                                             | 11500.0000000000000000
 C00554774 | AMERICAN MEDIA & ADVOCACY GROUP                                                           | 10968.0000000000000000
 C00554774 | IMPACT MANAGEMENT GROUP                                                                   | 10077.0000000000000000
 C00554774 | MS PRESS SERVICES                                                                         | 17342.0000000000000000
 C00554774 | PIROUETTE STRATEGIES                                                                      |     25000.000000000000
 C00554774 | PUSH DIGITAL                                                                              |     20000.000000000000
 C00554774 | SCOTT HOWELL & COMPANY                                                                    |     73429.947368421053
 C00554774 | THE BICKERS GROUP, LLC                                                                    | 19660.0000000000000000
 C00554774 | UNITED STATES POSTAL SERVICE                                                              | 19226.0000000000000000
 C00554774 | WINNING EDGE                                                                              |     21043.461538461538
 C00554782 | DATA TARGETING, INC.                                                                      | 10491.8750000000000000
 C00554782 | MENTZER MEDIA SERVICES, INC.                                                              |     61584.444444444444
 C00554782 | THE VICTORY GROUP, INC.                                                                   |  8236.4000000000000000
 C00555268 | NEW DAY MEDIA SERVICES, LLC                                                               |     58200.000000000000
 C00555516 | SHORR JOHNSON MAGNUS                                                                      |    228808.875000000000
 C00555524 | TARGETED VICTORY                                                                          |  7000.0000000000000000
 C00555888 | BEYER, DONALD S JR.                                                                       |     43018.000000000000
 C00556613 | THE SEXTON GROUP                                                                          |     43823.000000000000
 C00556837 | MENTZER MEDIA SERVICES INC.                                                               |     35450.000000000000
 C00556860 | AMS COMMUNICATIONS, INC.                                                                  |  9098.8000000000000000
 C00556860 | BLUEPRINT INTERACTIVE                                                                     |  6000.0000000000000000
 C00556860 | PLANNED PARENTHOOD AFFILIATES OF CALIFORNIA                                               |  8814.0000000000000000
 C00556860 | PZ ASSOCIATES                                                                             |  6279.0000000000000000
 C00557397 | CARRICK CONSULTING                                                                        |    183333.000000000000
 C00557561 | BINNIE MEDIA                                                                              |     35000.000000000000
 C00557561 | PRINTERS SQUARE, INC.                                                                     |     20371.000000000000
 C00557561 | REACH COMMUNICATIONS                                                                      |     27000.000000000000
 C00557561 | STRATEGIC MEDIA SERVICES                                                                  |    149957.000000000000
 C00557561 | THE TRAZ GROUP                                                                            |     12713.000000000000
 C00557561 | WEDU                                                                                      | 10000.0000000000000000
 C00557587 | SEPTEMBER INC                                                                             | 14750.0000000000000000
 C00557587 | SMART MEDIA GROUP, LLC                                                                    | 14800.0000000000000000
 C00557595 | MEATH MEDIA GROUP                                                                         |  7000.0000000000000000
 C00557595 | STRATEGIC MEDIA PLACEMENT                                                                 |     22817.777777777778
 C00558247 | BEN SASSE FOR US SENATE INC                                                               |     15975.666666666667
 C00558247 | COTTON FOR SENATE                                                                         |     37502.500000000000
 C00558247 | STEVE DAINES FOR MONTANA                                                                  |     28358.000000000000
 C00558247 | SULLIVAN FOR US SENATE                                                                    |     35189.500000000000
 C00558247 | TERRI LYNN LAND FOR SENATE                                                                |     35840.000000000000
 C00558247 | TEXANS FOR SENATOR JOHN CORNYN INC                                                        | 12819.0000000000000000
 C00558700 | NEW HAMPSHIRE FOR SCOTT BROWN                                                             |  5200.0000000000000000
 C00558742 | FRIENDS OF STEWART MILLS INC                                                              |  5200.0000000000000000
 C00559054 | ALPHA BROADCASTING                                                                        |     36337.000000000000
 C00559054 | CLEAR CHANNEL                                                                             | 15300.0000000000000000
 C00559054 | LYNX GROUP INC                                                                            |  6860.0000000000000000
 C00559054 | SALEM COMMUNICATIONS                                                                      |  7920.0000000000000000
 C00559153 | STRATEGIC SOLUTIONS INC.                                                                  |     39840.500000000000
 C00559153 | TURPIN MCLAUGHLIN COMMUNICATIONS                                                          |     24964.000000000000
 C00559732 | TARGET ENTERPRISES, LLC                                                                   |     50000.000000000000
 C00559740 | BRABENDER COX LLC                                                                         |     34870.000000000000
 C00559781 | RADAR LLC                                                                                 |  9542.0000000000000000
 C00559781 | SCREEN STRATEGIES MEDIA                                                                   |     85625.000000000000
 C00559898 | DS POLITICAL                                                                              |  5700.0000000000000000
 C00559906 | CLEAR CHANNEL MEDIA                                                                       |     15619.500000000000
 C00559906 | CROMWELL RADIO GROUP                                                                      | 10000.0000000000000000
 C00559906 | CUMULUS MEDIA                                                                             |  6320.0000000000000000
 C00559906 | IHEART MEDIA                                                                              |     21000.000000000000
 C00559906 | JMP RADIO                                                                                 |    110000.000000000000
 C00559906 | JOHANNES, JD                                                                              | 12500.0000000000000000
 C00559906 | KOKC 1520 RADIO                                                                           |  9600.0000000000000000
 C00559906 | MIDWEST FAMILY BROADCASTING                                                               | 13980.0000000000000000
 C00559906 | MILE HIGH STATION TRUST                                                                   |     50000.000000000000
 C00559906 | STARADIO                                                                                  |     20880.000000000000
 C00559906 | STUDSTILL MEDIA                                                                           |     28800.000000000000
 C00559906 | TOWNSQUARE MEDIA                                                                          |     22800.000000000000
 C00559906 | TYLER MEDIA - KOMA                                                                        | 17600.0000000000000000
 C00559906 | WATERLOO BROADCASTING                                                                     |  7540.0000000000000000
 C00559906 | WDWS                                                                                      |     22680.000000000000
 C00559906 | WIRL                                                                                      |     32400.000000000000
 C00559906 | WITHERS BROADCASTING                                                                      |     24840.000000000000
 C00559906 | WOKQ/TOWNSQUARE MEDIA                                                                     |  5600.0000000000000000
 C00559906 | WZSR/WSSR                                                                                 |     24000.000000000000
 C00560029 | COLLECTIVE                                                                                |     25000.000000000000
 C00560029 | MAGIC BOX GROUP, LLC                                                                      |  7500.0000000000000000
 C00560029 | THE STRATEGY GROUP COMPANY                                                                |     43250.000000000000
 C00560367 | GRAN, JILL                                                                                |     35083.333333333333
 C00560490 | TRAN, STANFORD MR.                                                                        |  5869.0000000000000000
 C00560532 | AD RUNNER MOBILE OUTDOOR ADVERTISING, INC.                                                | 10000.0000000000000000
 C00560532 | POWER MARKETING & PRINTING                                                                |     22419.500000000000
 C00560532 | VISTA OUTDOOR ADVERTISING                                                                 |  9653.0000000000000000
 C00560599 | ACTIVE ENGAGEMENT                                                                         | 10162.3333333333333333
 C00560599 | BONNIE BLUE STRATEGIES                                                                    |  6000.0000000000000000
 C00560599 | CHRIS RUSSELL CONSULTING                                                                  |  6286.0000000000000000
 C00560615 | MAJORITY STRATEGIES, INC.                                                                 | 13156.0000000000000000
 C00560615 | RIGHTTARGET STRATEGIES                                                                    | 12367.6666666666666667
 C00560748 | HAGAN FOR US SENATE, INC.                                                                 |  8500.0000000000000000
 C00560763 | MEDIA AD VENTURES                                                                         |     60000.000000000000
 C00560763 | MEDIA AD VENTURES, INC.                                                                   |    119000.000000000000
 C00560763 | NMB RESEARCH LLC                                                                          | 14000.0000000000000000
 C00560763 | RED OCTOBER PRODUCTIONS                                                                   |     20278.000000000000
 C00560763 | RED OCTOBER PRODUCTIONS, INC.                                                             |     20928.000000000000
 C00560763 | STRATEGIC PARTNERS MEDIA                                                                  | 15000.0000000000000000
 C00560763 | STRATEGIC PARTNERS & MEDIA                                                                |  5500.0000000000000000
 C00560771 | ADDRESS N MAIL INC                                                                        | 16290.0000000000000000
 C00560771 | CLEAR CHANNEL OUTDOOR                                                                     |  9450.0000000000000000
 C00560771 | CUMULUS MEDIA LLC                                                                         |     57848.000000000000
 C00560771 | ELITE SIGNS & GRAPHICS                                                                    |  7708.6666666666666667
 C00560771 | HORIZON BROADCASTING COMPANY LLC                                                          |  8847.5000000000000000
 C00560771 | IHEARTMEDIA INC.                                                                          | 13000.0000000000000000
 C00560771 | NATIONAL CINEMEDIA (NCM)                                                                  |  5992.0000000000000000
 C00561282 | MEDIA ONE                                                                                 |     37084.666666666667
 C00561290 | JC EVANS, INC.                                                                            | 14280.5000000000000000
 C00561480 | ADVANTAGE DIRECT                                                                          | 17177.0000000000000000
 C00561548 | GEOFF YOUNG FOR CONGRESS                                                                  |     23953.000000000000
 C00561670 | HODAS & ASSOCIATES                                                                        |     57291.666666666667
 C00561670 | LANDSLIDE DIGITAL                                                                         |     47013.000000000000
 C00561670 | RELIABLE TELECOM                                                                          |     20000.000000000000
 C00561753 | LAVENTURE, LLC                                                                            |     37044.500000000000
 C00561753 | PUBLIC OPINION STRATEGIES, LLC                                                            |  9000.0000000000000000
 C00561969 | BENISHEK FOR CONGRESS, INC.                                                               |  5544.0000000000000000
 C00561969 | CHRIS GIBSON FOR CONGRESS                                                                 |  5670.0000000000000000
 C00561969 | COFFMAN FOR CONGRESS                                                                      |  6721.0000000000000000
 C00561969 | FITZPATRICK FOR CONGRESS                                                                  |  5630.0000000000000000
 C00561969 | FRIENDS OF JOE HECK                                                                       |  6382.0000000000000000
 C00561969 | RODNEY FOR CONGRESS                                                                       |  5594.0000000000000000
 C00561969 | SOUTHERLAND FOR CONGRESS                                                                  |  5571.0000000000000000
 C00561969 | VALADAO FOR CONGRESS                                                                      |  6407.0000000000000000
 C00561969 | WALBERG FOR CONGRESS                                                                      |  6294.0000000000000000
 C00562108 | GRIDIRON COMMUNICATIONS                                                                   |     19779.500000000000
 C00562405 | STRATEGIC MEDIA SERVICES, INC.                                                            |    167688.000000000000
 C00562413 | MAIN STREET MEDIA GROUP                                                                   |    500000.000000000000
 C00562413 | PSB GROUP                                                                                 |     98558.500000000000
 C00562413 | TUSK DIGITAL                                                                              | 12000.0000000000000000
 C00562413 | WILSON GRAND COMMUNICATIONS                                                               |     14035.333333333333
 C00562462 | CATCHFIRE CREATIVE                                                                        |  9250.0000000000000000
 C00562462 | CBS OUTDOOR                                                                               | 12450.0000000000000000
 C00562462 | SPECTRUM MARKETING COMPANIES                                                              |     20923.500000000000
 C00562587 | 4C PARTNERS, LLC                                                                          |     30662.521739130435
 C00562587 | BUYING TIME, LLC                                                                          |    364410.916666666667
 C00562587 | CD2 CONSULTING                                                                            |  7438.0000000000000000
 C00562587 | CHANGE CAMPAIGN SUPER PAC                                                                 | 10178.0000000000000000
 C00562587 | DSPOLITICAL                                                                               |     37600.142857142857
 C00562587 | FLETCHER ROWLEY                                                                           |     25109.090909090909
