    id     |                                           name                                            |   amount   
 C00516500 | DOUGLAS FULMER & ASSOCIATES INC.                                                          |    7000.00
 C00516500 | FREDCO MARKETING                                                                          |    7605.00
 C00516500 | UNIVISION RADIO                                                                           |    8900.00
 C00517433 | BRAND.COM                                                                                 |   10000.00
 C00517433 | MAJORITY STRATEGIES                                                                       |   19714.00
 C00517433 | MAJORITY STRATEGIES                                                                       |  103525.00
 C00517433 | MAJORITY STRATEGIES                                                                       |  103525.00
 C00517433 | MAJORITY STRATEGIES                                                                       |  103525.00
 C00518217 | MENTZER MEDIA                                                                             |   22500.00
 C00518217 | MENTZER MEDIA                                                                             |   90000.00
 C00518217 | MENTZER MEDIA                                                                             |   90000.00
 C00518217 | MENTZER MEDIA                                                                             |  112500.00
 C00518217 | MENTZER MEDIA                                                                             |  135000.00
 C00518779 | COUNTER CONSULTING, INC.                                                                  |   13424.00
 C00518779 | COUNTER CONSULTING, INC.                                                                  |   19830.00
 C00520080 | WATERFRONT STRATEGIES                                                                     |   47023.00
 C00520684 | ODNEY                                                                                     |   39780.00
 C00520825 | BIG EYE DIRECT                                                                            |   19573.00
 C00520825 | CD, INC.                                                                                  |   10000.00
 C00520825 | DIGITAL ACUMEN LLC                                                                        |    5600.00
 C00520825 | GROUND GAME STRATEGIES                                                                    |    6431.00
 C00520825 | GROUND GAME STRATEGIES                                                                    |    7174.00
 C00520825 | GROUND GAME STRATEGIES                                                                    |    7175.00
 C00520825 | GROUND GAME STRATEGIES                                                                    |    9982.00
 C00520825 | GROUND GAME STRATEGIES                                                                    |   16734.00
 C00520825 | GROUND GAME STRATEGIES                                                                    |   16734.00
 C00520825 | GROUND GAME STRATEGIES                                                                    |   18500.00
 C00520825 | INFOCISION MANAGEMENT CORPORATION                                                         |   10588.00
 C00520825 | INFOCISION MANAGEMENT CORPORATION                                                         |   12117.00
 C00520825 | LABELS AND LISTS, INC.                                                                    |    6806.00
 C00520825 | NLB ENTERPRISES                                                                           |    7500.00
 C00520825 | RAPID RESPONSE TELEVISION                                                                 |    5700.00
 C00520825 | RAPID RESPONSE TELEVISION                                                                 |   10000.00
 C00520825 | RAPID RESPONSE TELEVISION                                                                 |   10000.00
 C00520825 | RAPID RESPONSE TELEVISION                                                                 |   10000.00
 C00520825 | RAPID RESPONSE TELEVISION                                                                 |   15000.00
 C00520825 | RAPID RESPONSE TELEVISION                                                                 |   23200.00
 C00520825 | RED DIGITAL LLC                                                                           |    8400.00
 C00520825 | SCM ENTERPRISES LLC                                                                       |    5300.00
 C00520825 | SCM ENTERPRISES LLC                                                                       |    6630.00
 C00520825 | SCM ENTERPRISES LLC                                                                       |   10000.00
 C00520825 | SCM ENTERPRISES LLC                                                                       |   10200.00
 C00520825 | SCM ENTERPRISES LLC                                                                       |   15300.00
 C00520825 | SCM ENTERPRISES LLC                                                                       |   15300.00
 C00520825 | SCM ENTERPRISES LLC                                                                       |   25000.00
 C00520825 | TEA PARTY NEWS NETWORK                                                                    |   14000.00
 C00521211 | MCNALLY TEMPLE ASSOCIATES, INC.                                                           |   17285.00
 C00521211 | MCNALLY TEMPLE ASSOCIATES, INC.                                                           |   21915.00
 C00521211 | MCNALLY TEMPLE ASSOCIATES, INC.                                                           |   21915.00
 C00521211 | MCNALLY TEMPLE ASSOCIATES, INC.                                                           |   21915.00
 C00521211 | PUBLIC SQUARE PARTNERS, LLC                                                               |   13958.00
 C00521211 | PUBLIC SQUARE PARTNERS, LLC                                                               |   13958.00
 C00521211 | PUBLIC SQUARE PARTNERS, LLC                                                               |   13958.00
 C00521757 | HERD MEDIA                                                                                |   85115.00
 C00521757 | HERD MEDIA                                                                                |   93252.00
 C00521757 | HERD MEDIA                                                                                |  171967.00
 C00521757 | JDA FRONTLINE                                                                             |   18325.00
 C00521757 | JDA FRONTLINE                                                                             |   20825.00
 C00522227 | STRATEGIC MEDIA PLACEMENT, INC                                                            |   16000.00
 C00522227 | STRATEGIC MEDIA PLACEMENT, INC                                                            |   50000.00
 C00523241 | BOSTON PRODUCTIONS                                                                        |    7950.00
 C00523241 | BOSTON PRODUCTIONS                                                                        |   13260.00
 C00523241 | MULTI MEDIA SERVICES                                                                      |    5422.00
 C00523241 | MULTI MEDIA SERVICES                                                                      |   10000.00
 C00523241 | MULTI MEDIA SERVICES                                                                      |   12740.00
 C00523241 | MULTI MEDIA SERVICES                                                                      |   15000.00
 C00523241 | MULTI MEDIA SERVICES                                                                      |   17260.00
 C00523241 | MULTI MEDIA SERVICES                                                                      |   20000.00
 C00523241 | MULTI MEDIA SERVICES                                                                      |   25000.00
 C00523241 | MULTI MEDIA SERVICES                                                                      |   25520.00
 C00523241 | MULTI MEDIA SERVICES                                                                      |   30000.00
 C00523241 | MULTI MEDIA SERVICES                                                                      |   30000.00
 C00523241 | MULTI MEDIA SERVICES                                                                      |   32500.00
 C00523241 | MULTI MEDIA SERVICES                                                                      |   50022.00
 C00523241 | MULTI MEDIA SERVICES                                                                      |  120000.00
 C00523456 | LINCOLN STRATEGY GROUP                                                                    |   20000.00
 C00523456 | LINCOLN STRATEGY GROUP                                                                    |   25000.00
 C00523472 | BILL CASSIDY FOR US SENATE                                                                |    5200.00
 C00523472 | BILL CASSIDY FOR US SENATE                                                                |    5200.00
 C00523472 | BILL CASSIDY FOR US SENATE                                                                |    7800.00
 C00523480 | MERIDIAN SOUTHWEST LLC                                                                    |    7250.00
 C00523480 | MERIDIAN SOUTHWEST LLC                                                                    |   10750.00
 C00523480 | MERIDIAN SOUTHWEST LLC                                                                    |   18000.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |    9529.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   11565.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   11565.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   12543.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   12543.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   12543.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   12543.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   12543.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   12543.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   12543.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   12543.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   12543.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   12543.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   12543.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   12543.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   12543.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   15900.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   16341.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   16341.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   16341.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   21478.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   21478.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   21478.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   21478.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   26732.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   32682.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   40398.00
 C00523589 | ARENA COMMUNICATIONS                                                                      |   44348.00
 C00523589 | DIRECT RESPONSE LLC                                                                       |    7165.00
 C00523589 | HVT-MARKETING                                                                             |   50000.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |    7144.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |    7144.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |    7841.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |    7841.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |    7887.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |    7991.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |    7991.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |    8356.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |    8386.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |    8386.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |    8390.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |    8660.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |    8916.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |    9108.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |    9108.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |    9279.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |    9817.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |   10126.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |   10126.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |   10817.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |   10817.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |   12339.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |   12635.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |   19394.00
 C00523589 | MCCARTHY HENNINGS WHALEN INC.                                                             |   24927.00
 C00523589 | MENTZER MEDIA SERVICES INC.                                                               |   40000.00
 C00523589 | MENTZER MEDIA SERVICES INC.                                                               |   40000.00
 C00523589 | MENTZER MEDIA SERVICES INC.                                                               |   40000.00
 C00523589 | MENTZER MEDIA SERVICES INC.                                                               |   40000.00
 C00523589 | MENTZER MEDIA SERVICES INC.                                                               |   90000.00
 C00523589 | MENTZER MEDIA SERVICES INC.                                                               |  100000.00
 C00523589 | MENTZER MEDIA SERVICES INC.                                                               |  100000.00
 C00523589 | MENTZER MEDIA SERVICES INC.                                                               |  100000.00
 C00523589 | MENTZER MEDIA SERVICES INC.                                                               |  193445.00
 C00523589 | MENTZER MEDIA SERVICES INC.                                                               |  215000.00
 C00523589 | MENTZER MEDIA SERVICES INC.                                                               |  230000.00
 C00523589 | MENTZER MEDIA SERVICES INC.                                                               |  230000.00
 C00523589 | MENTZER MEDIA SERVICES INC.                                                               |  300000.00
 C00523589 | MENTZER MEDIA SERVICES INC.                                                               |  325000.00
 C00523589 | MENTZER MEDIA SERVICES INC.                                                               |  500000.00
 C00523589 | MENTZER MEDIA SERVICES INC.                                                               |  550000.00
 C00523589 | MENTZER MEDIA SERVICES INC.                                                               |  885000.00
 C00523589 | TARGETED VICTORY                                                                          |   10000.00
 C00523621 | 1 MIAMI                                                                                   |   12971.00
 C00523621 | 1 MIAMI                                                                                   |   12971.00
 C00523621 | ONE PENNSYLVANIA                                                                          |   16101.00
 C00523621 | ONE PENNSYLVANIA                                                                          |   22363.00
 C00523621 | OUR DC                                                                                    |    8357.00
 C00523621 | OUR DC                                                                                    |   82695.00
 C00523621 | SEIU GENERAL FUND                                                                         |   14001.00
 C00523621 | SEIU GENERAL FUND                                                                         |   21054.00
 C00523621 | SEIU GENERAL FUND                                                                         |   21054.00
 C00523621 | SEIU GENERAL FUND                                                                         |   27176.00
 C00523621 | SEIU GENERAL FUND                                                                         |   56660.00
 C00523621 | SEIU GENERAL FUND                                                                         |  111537.00
 C00523621 | SEIU GENERAL FUND                                                                         |  111537.00
 C00523621 | SEIU GENERAL FUND                                                                         |  178238.00
 C00523621 | SEIU GENERAL FUND                                                                         |  229020.00
 C00523621 | SEIU GENERAL FUND                                                                         |  651452.00
 C00523621 | SEIU HEALTHCARE WISCONSIN                                                                 |   28698.00
 C00523621 | SEIU HEALTHCARE WISCONSIN                                                                 |   30119.00
 C00523621 | SEIU LOCAL 1199 WOK                                                                       |    7861.00
 C00523621 | SEIU LOCAL 1199 WOK                                                                       |   12808.00
 C00523621 | SEIU LOCAL 1199 WOK                                                                       |   17617.00
 C00523621 | SEIU LOCAL 3                                                                              |    6823.00
 C00523621 | SEIU LOCAL 3                                                                              |   16903.00
 C00523621 | UNITED FOR NEW YORK, INC.                                                                 |    6410.00
 C00523621 | UNITED FOR NEW YORK, INC.                                                                 |    9314.00
 C00524082 | GILL MEDIA                                                                                |   14700.00
 C00524082 | GILL MEDIA                                                                                |   15000.00
 C00524082 | GILL MEDIA                                                                                |   20000.00
 C00524082 | JAMESTOWN ASSOCIATES                                                                      |    9870.00
 C00524082 | JAMESTOWN ASSOCIATES                                                                      |   10000.00
 C00524082 | JAMESTOWN ASSOCIATES                                                                      |   11040.00
 C00524082 | JAMESTOWN ASSOCIATES                                                                      |   25000.00
 C00524082 | JAMESTOWN ASSOCIATES                                                                      |   48300.00
 C00524082 | JAMESTOWN ASSOCIATES                                                                      |  100000.00
 C00524082 | JAMESTOWN ASSOCIATES                                                                      |  124967.00
 C00524082 | JAMESTOWN ASSOCIATES                                                                      |  130050.00
 C00524082 | JAMESTOWN ASSOCIATES                                                                      |  144407.00
 C00524082 | RIGHT WAY MARKETING                                                                       |   11781.00
 C00524181 | JAMESTOWN ASSOCIATES                                                                      |    8579.00
 C00524181 | JAMESTOWN ASSOCIATES                                                                      |   13915.00
 C00524181 | JAMESTOWN ASSOCIATES                                                                      |   48986.00
 C00524181 | JAMESTOWN ASSOCIATES                                                                      |   63840.00
 C00524181 | JAMESTOWN ASSOCIATES                                                                      |  108590.00
 C00524181 | JAMESTOWN ASSOCIATES                                                                      |  210640.00
 C00524181 | JAMESTOWN ASSOCIATES                                                                      |  270810.00
 C00524181 | JAMESTOWN ASSOCIATES                                                                      |  332228.00
 C00524181 | JAMESTOWN ASSOCIATES                                                                      |  452587.00
 C00524181 | RED SEA LLC                                                                               |    8037.00
 C00524181 | RED SEA LLC                                                                               |   10000.00
 C00524181 | TARGET ENTERPRISES LLC                                                                    |   75285.00
 C00524181 | TARGET ENTERPRISES LLC                                                                    |  245233.00
 C00524181 | TARGET ENTERPRISES LLC                                                                    |  334853.00
 C00524181 | TARGET ENTERPRISES LLC                                                                    |  423710.00
 C00524454 | INFOCISION MANAGEMENT CORP                                                                |    5752.00
 C00524454 | INFOCISION MANAGEMENT CORP                                                                |    6801.00
 C00524454 | INFOCISION MANAGEMENT CORP                                                                |    7081.00
 C00524454 | INFOCISION MANAGEMENT CORP                                                                |    8092.00
 C00524454 | INFOCISION MANAGEMENT CORP                                                                |    9671.00
 C00524454 | INFOCISION MANAGEMENT CORP                                                                |   11053.00
 C00524454 | INFOCISION MANAGEMENT CORP                                                                |   11057.00
 C00524454 | INFOCISION MANAGEMENT CORP                                                                |   12636.00
 C00524454 | INFOCISION MANAGEMENT CORP                                                                |   12687.00
 C00524454 | INFOCISION MANAGEMENT CORP                                                                |   13036.00
 C00524454 | INFOCISION MANAGEMENT CORP                                                                |   14500.00
 C00524454 | INFOCISION MANAGEMENT CORP                                                                |   14898.00
 C00524454 | INFOCISION MANAGEMENT CORP                                                                |   20133.00
 C00524454 | INFOCISION MANAGEMENT CORP                                                                |   23010.00
 C00524454 | INFOCISION MANAGEMENT CORP                                                                |   23806.00
 C00524454 | INFOCISION MANAGEMENT CORP                                                                |   27207.00
 C00524454 | STRATEGIC CAMPAIGN GROUP                                                                  |    7500.00
 C00524454 | STRATEGIC CAMPAIGN GROUP                                                                  |    7500.00
 C00524454 | STRATEGIC CAMPAIGN GROUP                                                                  |    7500.00
 C00524454 | STRATEGIC CAMPAIGN GROUP                                                                  |    7500.00
 C00524454 | STRATEGIC CAMPAIGN GROUP                                                                  |    7500.00
 C00524520 | JAMESTOWN ASSOCIATES                                                                      |   24696.00
 C00524520 | SURGE DATA TECHNOLOGIES                                                                   |    9300.00
 C00524520 | UNIVERSAL MEDIA                                                                           |   20000.00
 C00524520 | UNIVERSAL MEDIA                                                                           |   20000.00
 C00524520 | UNIVERSAL MEDIA                                                                           |   20000.00
 C00524520 | UNIVERSAL MEDIA                                                                           |   33500.00
 C00525295 | TAMMY BALDWIN FOR SENATE                                                                  |    5867.00
 C00525386 | DIGITAL X-PRESS                                                                           |   21114.00
 C00525386 | MULTI MEDIA SERVICES INC                                                                  |   25000.00
 C00525386 | MULTI MEDIA SERVICES INC                                                                  |   33330.00
 C00525386 | MULTI MEDIA SERVICES INC                                                                  |   70000.00
 C00525386 | MULTI MEDIA SERVICES INC                                                                  |  113780.00
 C00525386 | SWEET ACTION CREATIVE LLC                                                                 |    5112.00
 C00525535 | JEMMA PRODUCTIONS                                                                         |  690250.00
 C00526418 | NEXT WAVE COMMUNICATIONS, INC                                                             |   12065.00
 C00526673 | GRASSROOTS VOTER OUTREACH                                                                 |   16587.00
 C00526673 | PCI CONSULTANTS                                                                           |   22650.00
 C00526673 | PCI CONSULTANTS                                                                           |   67950.00
 C00526673 | RISING TIDE INTERACTIVE                                                                   |    8587.00
 C00526673 | RISING TIDE INTERACTIVE                                                                   |   11539.00
 C00526673 | RISING TIDE INTERACTIVE                                                                   |   13904.00
 C00526673 | RISING TIDE INTERACTIVE                                                                   |  119314.00
 C00526673 | RISING TIDE INTERACTIVE                                                                   |  145990.00
 C00526673 | THE STRATEGY GROUP, INC.                                                                  |   22100.00
 C00526673 | THE STRATEGY GROUP, INC.                                                                  |   25000.00
 C00526673 | THE STRATEGY GROUP, INC.                                                                  |   26228.00
 C00526673 | WATERFRONT STRATEGIES                                                                     |  299823.00
 C00526673 | WINNING CONNECTIONS                                                                       |    6225.00
 C00526673 | WINNING CONNECTIONS                                                                       |   41652.00
 C00526673 | WORK FOR PROGRESS                                                                         |   12836.00
 C00526673 | WORK FOR PROGRESS                                                                         |   15105.00
 C00526673 | WORK FOR PROGRESS                                                                         |   15105.00
 C00526673 | WORK FOR PROGRESS                                                                         |   25650.00
 C00526673 | WORK FOR PROGRESS                                                                         |   25650.00
 C00526673 | WORK FOR PROGRESS                                                                         |   30473.00
 C00526673 | WORK FOR PROGRESS                                                                         |   49156.00
 C00526673 | WORK FOR PROGRESS                                                                         |   49156.00
 C00526673 | WORK FOR PROGRESS                                                                         |  113050.00
 C00526673 | WORK FOR PROGRESS                                                                         |  113050.00
 C00526673 | WORK FOR PROGRESS                                                                         |  234114.00
 C00526673 | WORK FOR PROGRESS                                                                         |  251189.00
 C00526673 | WORK FOR PROGRESS                                                                         |  402921.00
 C00526673 | WORK FOR PROGRESS                                                                         |  476602.00
 C00527226 | BLUEPRINT INTERACTIVE                                                                     |   10000.00
 C00527226 | BLUEPRINT INTERACTIVE                                                                     |   10000.00
 C00528901 | 406 ENTERPRISES LLC                                                                       |   43727.00
 C00528901 | 406 ENTERPRISES LLC                                                                       |   75000.00
 C00528901 | 406 ENTERPRISES LLC                                                                       |  331000.00
 C00528901 | MAJORITY STRATEGIES                                                                       |   85000.00
 C00528901 | MH MEDIA, LLC                                                                             |   15000.00
 C00528901 | MH MEDIA, LLC                                                                             |   70000.00
 C00528901 | WILSON GRAND COMMUNICATIONS, INC.                                                         |   15000.00
 C00530766 | CHAIN BRIDGE BANK                                                                         |    6070.00
 C00530766 | CHAIN BRIDGE BANK                                                                         |    6070.00
 C00530766 | COMFORT INN & SUITES                                                                      |   10290.00
 C00530766 | FP 1                                                                                      |   35000.00
 C00530766 | FP1 STRATEGIES, LLC                                                                       |   15375.00
 C00530766 | FP1 STRATEGIES, LLC                                                                       |   20000.00
 C00530766 | FP1 STRATEGIES, LLC                                                                       |  102485.00
 C00530766 | HOLIDAY INN PRESIDENTAL                                                                   |   18565.00
 C00530766 | LITTLE ROCK TOURS                                                                         |    7200.00
 C00530766 | LITTLE ROCK TOURS                                                                         |    7200.00
 C00530766 | MAURICE BRANSFIELD                                                                        |    6038.00
 C00530766 | ORBITZ                                                                                    |   12145.00
 C00530766 | POUND FEINSTEIN AND ASSOCIATES                                                            |    9486.00
 C00530766 | POUND FEINSTEIN AND ASSOCIATES                                                            |    9551.00
 C00530766 | POUND FEINSTEIN AND ASSOCIATES                                                            |   10203.00
 C00530766 | POUND FEINSTEIN & ASSOCIATES                                                              |   10658.00
 C00530766 | POUND FEINSTEIN & ASSOCIATES                                                              |   21718.00
 C00530766 | POUND, FEINSTEIN & ASSOCIATES                                                             |    6041.00
 C00530766 | POUND, FEINSTEIN & ASSOCIATES                                                             |    6041.00
 C00530766 | POUND, FEINSTEIN & ASSOCIATES                                                             |    6451.00
 C00530766 | POUND, FEINSTEIN & ASSOCIATES                                                             |    6612.00
 C00530766 | POUND, FEINSTEIN & ASSOCIATES                                                             |    6941.00
 C00530766 | POUND, FEINSTEIN & ASSOCIATES                                                             |   10665.00
 C00530766 | POUND, FEINSTEIN & ASSOCIATES                                                             |   41131.00
 C00530766 | RESIDENCE INN                                                                             |   13133.00
 C00530766 | STRATEGIC MEDIA SERVICES                                                                  |  141603.00
 C00530766 | STRATEGIC MEDIA SERVICES                                                                  |  618075.00
 C00530766 | THE LUKENS COMPANY                                                                        |    5249.00
 C00530766 | THE LUKENS COMPANY                                                                        |    5249.00
 C00530766 | THE LUKENS COMPANY                                                                        |    6010.00
 C00530766 | THE LUKENS COMPANY                                                                        |    6010.00
 C00530766 | THE LUKENS COMPANY                                                                        |    7358.00
 C00530766 | THE LUKENS COMPANY                                                                        |   53977.00
 C00530766 | THE LUKENS COMPANY                                                                        |  100000.00
 C00530766 | VICTORY PHONES                                                                            |    6085.00
 C00530766 | VICTORY PHONES                                                                            |    6735.00
 C00531285 | BRADY FOR CONGRESS                                                                        |  158508.00
 C00532572 | SPECTRUM MARKETING COMPANIES                                                              |   32090.00
 C00532630 | TRAFALGAR GROUP                                                                           |   55000.00
 C00532705 | REVOLUTION MEDIA GROUP LLC                                                                |  173510.00
 C00532705 | REVOLUTION MEDIA GROUP LLC                                                                | 1925410.00
 C00532705 | SKDKNICKERBOCKER                                                                          |   17388.00
 C00532705 | SKDKNICKERBOCKER                                                                          |  512850.00
 C00532705 | SKDKNICKERBOCKER                                                                          |  715146.00
 C00532705 | SKDKNICKERBOCKER,                                                                         |    8814.00
 C00532705 | SKDKNICKERBOCKER,                                                                         |    8814.00
 C00532705 | SKDKNICKERBOCKER,                                                                         |   11404.00
 C00532705 | SKDKNICKERBOCKER,                                                                         |   14822.00
 C00532705 | SKDKNICKERBOCKER,                                                                         |   23002.00
 C00532705 | SKDKNICKERBOCKER,                                                                         |   36732.00
 C00532705 | SKDKNICKERBOCKER,                                                                         |   36732.00
 C00532705 | SKDKNICKERBOCKER,                                                                         |   36732.00
 C00532705 | SKDKNICKERBOCKER,                                                                         |   36732.00
 C00532705 | SKDKNICKERBOCKER,                                                                         |   36732.00
 C00532705 | SKDKNICKERBOCKER,                                                                         |   36732.00
 C00532705 | SKDKNICKERBOCKER,                                                                         |   40290.00
 C00532705 | SKDKNICKERBOCKER,                                                                         |  382429.00
 C00532705 | SKDKNICKERBOCKER,                                                                         |  404644.00
 C00532705 | SKDKNICKERBOCKER,                                                                         |  415507.00
 C00532705 | SKDKNICKERBOCKER,                                                                         |  730364.00
 C00532812 | GRASSROOTS VOTER OUTREACH,                                                                |   13969.00
 C00532812 | WORK FOR PROGRESS,                                                                        |    6276.00
 C00533992 | AINSLEY SHEA                                                                              |    9000.00
 C00533992 | AINSLEY SHEA                                                                              |   25000.00
 C00533992 | CAMPAIGN GRID                                                                             |    6000.00
 C00533992 | CAMPAIGN GRID                                                                             |   11000.00
 C00533992 | CAMPAIGN GRID                                                                             |   14092.00
 C00533992 | CAMPAIGN GRID                                                                             |   15000.00
 C00533992 | CAMPAIGN GRID                                                                             |   20000.00
 C00533992 | CAMPAIGN MARKETING STRATEGIES                                                             |    6135.00
 C00533992 | NCC MEDIA                                                                                 |   19839.00
 C00533992 | NCC MEDIA                                                                                 |   33628.00
 C00533992 | NCC MEDIA                                                                                 |   35008.00
 C00536540 | CAMBRIDGE ANALYTICA LLC                                                                   |  133333.00
 C00536540 | CAMBRIDGE ANALYTICA LLC                                                                   |  133333.00
 C00536540 | JAMESTOWN ASSOCIATES                                                                      |    5333.00
 C00536540 | JAMESTOWN ASSOCIATES                                                                      |    5333.00
 C00536540 | JAMESTOWN ASSOCIATES                                                                      |    5333.00
 C00540203 | HONOLD COMMUNICATIONS                                                                     |    7225.00
 C00540203 | HONOLD COMMUNICATIONS                                                                     |   10000.00
 C00540203 | HONOLD COMMUNICATIONS                                                                     |   14000.00
 C00540203 | HONOLD COMMUNICATIONS                                                                     |   23890.00
 C00540203 | HONOLD COMMUNICATIONS                                                                     |   24000.00
 C00540203 | HONOLD COMMUNICATIONS                                                                     |   24561.00
 C00540203 | HONOLD COMMUNICATIONS                                                                     |   24561.00
 C00540203 | HONOLD COMMUNICATIONS                                                                     |   25000.00
 C00540203 | HONOLD COMMUNICATIONS                                                                     |   25000.00
 C00540203 | HONOLD COMMUNICATIONS                                                                     |   25000.00
 C00540203 | HONOLD COMMUNICATIONS                                                                     |   29000.00
 C00540203 | HONOLD COMMUNICATIONS                                                                     |   34000.00
 C00540203 | HONOLD COMMUNICATIONS                                                                     |   34500.00
 C00540203 | HONOLD COMMUNICATIONS                                                                     |   50000.00
 C00540203 | HONOLD COMMUNICATIONS                                                                     |   82000.00
 C00540203 | HONOLD COMMUNICATIONS                                                                     |   95000.00
 C00540203 | HONOLD COMMUNICATIONS                                                                     |  100000.00
 C00540203 | JAMES S. NATHANSON & ASSOCIATES                                                           |   10000.00
 C00540203 | JAMES S. NATHANSON & ASSOCIATES                                                           |   15000.00
 C00540203 | JAMES S. NATHANSON & ASSOCIATES                                                           |   15000.00
 C00540203 | JAMES S. NATHANSON & ASSOCIATES                                                           |   27850.00
 C00540203 | JAMES S. NATHANSON & ASSOCIATES                                                           |   27850.00
 C00540203 | JAMES S. NATHANSON & ASSOCIATES                                                           |   39550.00
 C00540203 | JAMES S. NATHANSON & ASSOCIATES                                                           |   44000.00
 C00540203 | JAMES S. NATHANSON & ASSOCIATES                                                           |   65000.00
 C00540203 | JAMES S. NATHANSON & ASSOCIATES                                                           |  100000.00
 C00540203 | JAMES S. NATHANSON & ASSOCIATES                                                           |  100000.00
 C00540203 | JAMES S. NATHANSON & ASSOCIATES                                                           |  100000.00
